Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
17010,268,4e-06,0.000379,0.00373134
10022,268,3e-06,0.000359,0.00373134
15038,268,2e-06,0.000366,0.00373134
26686,268,3e-06,0.000369,0.00373134
1,268,3e-06,0.000385,0.00746269
10464,268,2e-06,0.000387,0.00373134
26879,268,1e-06,0.0004,0.00373134
8167,268,3e-06,0.000377,0.00373134
12035,268,3e-06,0.00046,0.00373134
18442,268,4e-06,0.00062,0.00373134
15045,268,3e-06,0.000576,0.00373134
20093,268,4e-06,0.000636,0.00373134
22629,268,4e-06,0.000602,0.00373134
25804,268,4e-06,0.000371,0.00373134
27994,268,3e-06,0.000367,0.00373134
29399,268,3e-06,0.000365,0.00373134
27792,268,3e-06,0.000367,0.00373134
-72525,268,2e-06,0.000364,0.00373134
37447,268,3e-06,0.000366,0.00373134
34994,268,2e-06,0.000367,0.00373134
18144,268,2e-06,0.000363,0.00373134
15345,268,3e-06,0.000557,0.00373134
37577,268,3e-06,0.000366,0.00373134
-90669,268,3e-06,0.00036,0.00373134
22363,268,1e-06,0.000382,0.00373134
2442,268,2e-06,0.000365,0.00373134
5001,268,2e-06,0.000379,0.00373134
29858,268,1e-06,0.000382,0.00373134
22002,268,2e-06,0.000376,0.00373134
4605,268,1e-06,0.000428,0.00373134
10598,268,3e-06,0.000619,0.00373134
12218,268,3e-06,0.000472,0.00373134
26005,268,1e-06,0.000375,0.00373134
34121,268,2e-06,0.000379,0.00373134
29405,268,3e-06,0.000377,0.00373134
27912,268,1e-06,0.000372,0.00373134
31208,268,2e-06,0.000367,0.00373134
29429,268,2e-06,0.000377,0.00373134
6393,268,3e-06,0.000363,0.00373134
32479,268,2e-06,0.000367,0.00373134
32636,268,2e-06,0.000371,0.00373134
29657,268,2e-06,0.000367,0.00373134
4103,268,3e-06,0.000359,0.00373134
8493,268,3e-06,0.000369,0.00373134
31018,268,2e-06,0.000377,0.00373134
3721,268,2e-06,0.00037,0.00373134
37228,268,3e-06,0.000384,0.00373134
37620,268,1e-06,0.000378,0.00373134
16728,268,1e-06,0.000376,0.00373134
5948,268,1e-06,0.000371,0.00373134
1267,268,1e-06,0.000354,0.00373134
34060,268,1e-06,0.000378,0.00373134
34326,268,1e-06,0.000377,0.00373134
128,268,3e-06,0.000377,0.00746269
32420,268,2e-06,0.000474,0.00373134
35241,268,4e-06,0.000625,0.00373134
16308,268,3e-06,0.000599,0.00373134
35092,268,4e-06,0.000641,0.00373134
25675,268,3e-06,0.000649,0.00373134
27753,268,3e-06,0.000368,0.00373134
7193,268,4e-06,0.000364,0.00373134
25801,268,3e-06,0.000369,0.00373134
-62660,268,2e-06,0.00037,0.00373134
4334,268,3e-06,0.000425,0.00373134
29540,268,3e-06,0.000362,0.00373134
17674,268,4e-06,0.00038,0.00373134
14790,268,3e-06,0.00041,0.00373134
26850,268,3e-06,0.000367,0.00373134
3987,268,1e-06,0.00036,0.00373134
13644,268,3e-06,0.000489,0.00373134
33916,268,2e-06,0.000432,0.00373134
35626,268,2e-06,0.000377,0.00373134
25119,268,3e-06,0.000519,0.00373134
35519,268,3e-06,0.000385,0.00373134
99962,268,3e-06,0.000371,0.00746269
22638,268,1e-06,0.0007,0.00373134
7383,268,6e-06,0.000639,0.00373134
24614,268,4e-06,0.000557,0.00373134
17020,268,4e-06,0.000555,0.00373134
