Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
342559,13906,5e-06,0.021044,7.19114e-05
265585,13906,4e-06,0.021795,7.19114e-05
620181,13906,3e-06,0.024945,7.19114e-05
231806,13906,6e-06,0.024574,7.19114e-05
71803,13906,4e-06,0.022357,7.19114e-05
547458,13906,4e-06,0.021365,7.19114e-05
446329,13906,5e-06,0.021769,7.19114e-05
6,13906,1.8e-05,0.022593,0.000431468
67974,13906,6e-06,0.026534,7.19114e-05
492013,13906,1.1e-05,0.023963,7.19114e-05
619198,13906,4e-06,0.02076,7.19114e-05
537928,13906,5e-06,0.026384,7.19114e-05
172629,13906,7e-06,0.02455,7.19114e-05
5,13906,1.5e-05,0.024977,0.000359557
7859,13906,4e-06,0.025508,7.19114e-05
118295,13906,6e-06,0.031409,7.19114e-05
1,13906,9e-06,0.029044,0.000287646
362302,13906,6e-06,0.030776,7.19114e-05
1,13906,6e-06,0.027879,0.000143823
663877,13906,6e-06,0.027538,7.19114e-05
460766,13906,4e-06,0.029424,7.19114e-05
636548,13906,8e-06,0.027421,7.19114e-05
168709,13906,4e-06,0.026798,7.19114e-05
411,13906,9e-06,0.023993,0.000143823
625987,13906,5e-06,0.023517,7.19114e-05
1,13906,9e-06,0.029874,7.19114e-05
207344,13906,4e-06,0.027219,7.19114e-05
419006,13906,5e-06,0.023865,7.19114e-05
3,13906,1.3e-05,0.027324,0.000215734
297328,13906,6e-06,0.030359,7.19114e-05
312778,13906,6e-06,0.028422,7.19114e-05
570725,13906,6e-06,0.027282,7.19114e-05
330848,13906,6e-06,0.028209,7.19114e-05
334034,13906,6e-06,0.033999,7.19114e-05
344147,13906,6e-06,0.025175,7.19114e-05
195223,13906,8e-06,0.025341,7.19114e-05
139891,13906,5e-06,0.027595,7.19114e-05
195345,13906,6e-06,0.033563,7.19114e-05
518130,13906,5e-06,0.029412,7.19114e-05
182355,13906,6e-06,0.02717,7.19114e-05
691591,13906,6e-06,0.024581,7.19114e-05
203244,13906,5e-06,0.022389,7.19114e-05
544938,13906,4e-06,0.020306,7.19114e-05
200378,13906,4e-06,0.026737,7.19114e-05
1,13906,7e-06,0.020044,0.000143823
575761,13906,3e-06,0.025339,7.19114e-05
477772,13906,5e-06,0.021021,7.19114e-05
1,13906,7e-06,0.025794,0.000143823
289493,13906,5e-06,0.027729,7.19114e-05
503304,13906,6e-06,0.027384,7.19114e-05
427645,13906,5e-06,0.020535,7.19114e-05
552710,13906,4e-06,0.020222,7.19114e-05
107815,13906,4e-06,0.022942,7.19114e-05
502012,13906,5e-06,0.023154,7.19114e-05
705173,13906,7e-06,0.02603,7.19114e-05
9,13906,2.3e-05,0.029398,0.000647203
356296,13906,6e-06,0.028524,7.19114e-05
164374,13906,6e-06,0.027421,7.19114e-05
728744,13906,6e-06,0.026606,7.19114e-05
669095,13906,8e-06,0.024503,7.19114e-05
77516,13906,5e-06,0.032608,7.19114e-05
1,13906,6e-06,0.028226,0.000143823
340283,13906,7e-06,0.024135,7.19114e-05
622764,13906,6e-06,0.026238,7.19114e-05
212554,13906,5e-06,0.023332,7.19114e-05
374736,13906,4e-06,0.02561,7.19114e-05
585383,13906,4e-06,0.02698,7.19114e-05
258445,13906,6e-06,0.029425,7.19114e-05
378552,13906,5e-06,0.023063,7.19114e-05
83566,13906,5e-06,0.025012,7.19114e-05
345411,13906,7e-06,0.023909,7.19114e-05
26343,13906,6e-06,0.02792,7.19114e-05
134536,13906,6e-06,0.030803,7.19114e-05
591802,13906,3e-06,0.022926,7.19114e-05
780633,13906,7e-06,0.024041,7.19114e-05
682691,13906,4e-06,0.029334,7.19114e-05
614482,13906,1.6e-05,0.030077,7.19114e-05
748384,13906,5e-06,0.02809,7.19114e-05
593626,13906,6e-06,0.024321,7.19114e-05
1,13906,6e-06,0.02658,0.000143823
342714,13906,3e-06,0.030887,7.19114e-05
2434,13906,9e-06,0.022324,0.000143823
200605,13906,5e-06,0.025378,7.19114e-05
439931,13906,5e-06,0.026407,7.19114e-05
753479,13906,6e-06,0.024294,7.19114e-05
1,13906,6e-06,0.030076,0.000143823
235305,13906,5e-06,0.028365,7.19114e-05
347100,13906,6e-06,0.02576,7.19114e-05
1,13906,8e-06,0.024517,7.19114e-05
733952,13906,7e-06,0.029592,7.19114e-05
357608,13906,4e-06,0.029805,7.19114e-05
39447,13906,3e-06,0.022789,7.19114e-05
584063,13906,4e-06,0.031153,7.19114e-05
17,13906,2.2e-05,0.029213,0.00122249
7,13906,2.3e-05,0.028282,0.00050338
456676,13906,6e-06,0.026498,7.19114e-05
484112,13906,6e-06,0.025249,7.19114e-05
5527,13906,3e-06,0.025196,7.19114e-05
303,13906,8e-06,0.025233,0.000143823
194508,13906,6e-06,0.027133,7.19114e-05
234332,13906,7e-06,0.028068,7.19114e-05
597591,13906,8e-06,0.023593,7.19114e-05
5,13906,1.1e-05,0.021204,0.000359557
593245,13906,4e-06,0.023392,7.19114e-05
453008,13906,3e-06,0.020129,7.19114e-05
580398,13906,4e-06,0.02443,7.19114e-05
426934,13906,4e-06,0.020862,7.19114e-05
183825,13906,4e-06,0.020675,7.19114e-05
96521,13906,4e-06,0.020463,7.19114e-05
762481,13906,4e-06,0.024171,7.19114e-05
591330,13906,6e-06,0.024547,7.19114e-05
513713,13906,6e-06,0.020919,7.19114e-05
432898,13906,4e-06,0.021029,7.19114e-05
111828,13906,5e-06,0.023652,7.19114e-05
288371,13906,4e-06,0.024034,7.19114e-05
637875,13906,4e-06,0.026183,7.19114e-05
541387,13906,4e-06,0.025766,7.19114e-05
1,13906,5e-06,0.027419,0.000143823
449903,13906,7e-06,0.025948,7.19114e-05
456864,13906,6e-06,0.022072,7.19114e-05
343685,13906,4e-06,0.026231,7.19114e-05
587416,13906,5e-06,0.028456,7.19114e-05
15141,13906,7e-06,0.02928,7.19114e-05
294002,13906,5e-06,0.024843,7.19114e-05
548301,13906,6e-06,0.023765,7.19114e-05
379194,13906,5e-06,0.02813,7.19114e-05
120110,13906,4e-06,0.031786,7.19114e-05
1,13906,7e-06,0.0272,0.000143823
195874,13906,7e-06,0.026321,7.19114e-05
141443,13906,4e-06,0.023951,7.19114e-05
163177,13906,6e-06,0.034728,7.19114e-05
13,13906,1.9e-05,0.030625,0.000934848
445096,13906,6e-06,0.027171,7.19114e-05
199066,13906,7e-06,0.027067,7.19114e-05
27,13906,5e-05,0.026174,0.00194161
1,13906,9e-06,0.02991,0.000143823
744839,13906,6e-06,0.026253,7.19114e-05
500877,13906,6e-06,0.021046,7.19114e-05
267092,13906,6e-06,0.025616,7.19114e-05
295621,13906,5e-06,0.022987,7.19114e-05
350705,13906,5e-06,0.025987,7.19114e-05
193217,13906,6e-06,0.023266,7.19114e-05
131250,13906,4e-06,0.021318,7.19114e-05
227230,13906,3e-06,0.02326,7.19114e-05
107026,13906,6e-06,0.020125,7.19114e-05
263679,13906,6e-06,0.023849,7.19114e-05
110158,13906,3e-06,0.024562,7.19114e-05
749181,13906,1.2e-05,0.021457,7.19114e-05
501925,13906,6e-06,0.021753,7.19114e-05
754014,13906,4e-06,0.022235,7.19114e-05
746689,13906,1.2e-05,0.023902,7.19114e-05
258562,13906,3e-06,0.022168,7.19114e-05
40,13906,5.2e-05,0.022967,0.00287646
2538,13906,1e-05,0.025303,0.000215734
352270,13906,6e-06,0.025283,7.19114e-05
1,13906,6e-06,0.022995,0.000143823
7,13906,1.1e-05,0.025329,0.00050338
135069,13906,5e-06,0.028631,7.19114e-05
594791,13906,6e-06,0.02953,7.19114e-05
659914,13906,5e-06,0.026239,7.19114e-05
77054,13906,5e-06,0.028576,7.19114e-05
491494,13906,7e-06,0.029924,7.19114e-05
6,13906,1.9e-05,0.027057,0.000431468
178979,13906,6e-06,0.028768,7.19114e-05
342307,13906,5e-06,0.028858,7.19114e-05
458304,13906,5e-06,0.026265,7.19114e-05
356309,13906,6e-06,0.031226,7.19114e-05
34,13906,4.5e-05,0.029119,0.00244499
721553,13906,5e-06,0.030449,7.19114e-05
234976,13906,3e-06,0.030402,7.19114e-05
1,13906,1.1e-05,0.02536,0.000287646
1,13906,7e-06,0.028523,0.000215734
41985,13906,5e-06,0.02767,7.19114e-05
155669,13906,6e-06,0.020929,7.19114e-05
34206,13906,3e-06,0.025115,7.19114e-05
321007,13906,8e-06,0.022999,7.19114e-05
211761,13906,4e-06,0.023768,7.19114e-05
762063,13906,6e-06,0.023398,7.19114e-05
519440,13906,6e-06,0.023868,7.19114e-05
1,13906,7e-06,0.021679,0.000287646
1,13906,5e-06,0.020347,0.000143823
485855,13906,5e-06,0.026134,7.19114e-05
596007,13906,6e-06,0.021381,7.19114e-05
446235,13906,5e-06,0.027702,7.19114e-05
172483,13906,4e-06,0.022449,7.19114e-05
13,13906,1.2e-05,0.022941,0.000934848
5,13906,1.4e-05,0.02437,0.000359557
640620,13906,4e-06,0.029415,7.19114e-05
447612,13906,4e-06,0.025009,7.19114e-05
50403,13906,5e-06,0.031656,7.19114e-05
16,13906,9e-06,0.032723,0.000143823
699898,13906,6e-06,0.028004,7.19114e-05
5,13906,7e-06,0.032862,0.000359557
361295,13906,7e-06,0.034771,7.19114e-05
560304,13906,6e-06,0.031822,7.19114e-05
318750,13906,6e-06,0.033509,7.19114e-05
693926,13906,6e-06,0.027821,7.19114e-05
82030,13906,6e-06,0.02775,7.19114e-05
1,13906,8e-06,0.025749,0.000143823
6,13906,8e-06,0.024713,0.000431468
414535,13906,4e-06,0.024761,7.19114e-05
507886,13906,7e-06,0.024232,7.19114e-05
746,13906,8e-06,0.021165,0.000215734
1,13906,5e-06,0.026795,0.000143823
85318,13906,5e-06,0.028474,7.19114e-05
319711,13906,6e-06,0.036422,7.19114e-05
65806,13906,5e-06,0.029596,7.19114e-05
704629,13906,4e-06,0.028102,7.19114e-05
711135,13906,7e-06,0.024098,7.19114e-05
537032,13906,4e-06,0.025364,7.19114e-05
257248,13906,5e-06,0.031066,7.19114e-05
1,13906,7e-06,0.027008,0.000143823
608289,13906,5e-06,0.031644,7.19114e-05
256400,13906,6e-06,0.033975,7.19114e-05
84828,13906,3e-06,0.025013,7.19114e-05
18,13906,2.1e-05,0.030133,0.00129441
481282,13906,6e-06,0.027027,7.19114e-05
194680,13906,4e-06,0.024817,7.19114e-05
208524,13906,7e-06,0.020413,7.19114e-05
707677,13906,5e-06,0.022144,7.19114e-05
369990,13906,5e-06,0.026223,7.19114e-05
356488,13906,5e-06,0.020803,7.19114e-05
189140,13906,7e-06,0.021885,7.19114e-05
697394,13906,2.2e-05,0.025184,7.19114e-05
136462,13906,3.2e-05,0.02458,7.19114e-05
320791,13906,5e-06,0.024126,7.19114e-05
498164,13906,5e-06,0.021498,7.19114e-05
11730,13906,5e-06,0.02152,7.19114e-05
93334,13906,5e-06,0.020363,7.19114e-05
82603,13906,6e-06,0.020521,7.19114e-05
10,13906,4e-06,0.021179,0.000143823
748027,13906,6e-06,0.028811,7.19114e-05
6,13906,1.1e-05,0.019872,0.000431468
327238,13906,5e-06,0.027621,7.19114e-05
584151,13906,6e-06,0.023596,7.19114e-05
377548,13906,4e-06,0.024727,7.19114e-05
98449,13906,4e-06,0.023889,7.19114e-05
597425,13906,6e-06,0.024869,7.19114e-05
1,13906,6e-06,0.020106,0.000215734
7,13906,8e-06,0.024385,0.00050338
687885,13906,6e-06,0.024456,7.19114e-05
459387,13906,4e-06,0.025076,7.19114e-05
65850,13906,7e-06,0.020649,7.19114e-05
224672,13906,6e-06,0.025924,7.19114e-05
143612,13906,3e-06,0.019842,7.19114e-05
624842,13906,6e-06,0.030061,7.19114e-05
696929,13906,5e-06,0.022818,7.19114e-05
355140,13906,3e-06,0.021001,7.19114e-05
732662,13906,5e-06,0.022334,7.19114e-05
742535,13906,1.2e-05,0.020931,7.19114e-05
359851,13906,3e-06,0.023633,7.19114e-05
96860,13906,5e-06,0.02251,7.19114e-05
1123,13906,6e-06,0.020365,0.000143823
185981,13906,4e-06,0.030247,7.19114e-05
1,13906,7e-06,0.032689,0.000143823
537960,13906,6e-06,0.029751,7.19114e-05
128258,13906,6e-06,0.027388,7.19114e-05
617476,13906,5e-06,0.03267,7.19114e-05
773470,13906,7e-06,0.033722,7.19114e-05
313460,13906,6e-06,0.026522,7.19114e-05
429332,13906,5e-06,0.032197,7.19114e-05
68,13906,7.2e-05,0.031005,0.00488998
754479,13906,6e-06,0.029904,7.19114e-05
563300,13906,4e-06,0.029884,7.19114e-05
42,13906,5.1e-05,0.025148,0.00302028
740752,13906,7e-06,0.028381,7.19114e-05
577962,13906,6e-06,0.039399,7.19114e-05
167353,13906,6e-06,0.030671,7.19114e-05
435418,13906,5e-06,0.028532,7.19114e-05
84324,13906,5e-06,0.029794,7.19114e-05
2,13906,1.1e-05,0.036662,0.000143823
68532,13906,6e-06,0.029016,7.19114e-05
14395,13906,5e-06,0.029489,7.19114e-05
119148,13906,1.2e-05,0.027406,7.19114e-05
744524,13906,6e-06,0.032608,7.19114e-05
35,13906,3.3e-05,0.027211,0.0025169
701535,13906,4e-06,0.030594,7.19114e-05
772953,13906,5e-06,0.033561,7.19114e-05
176482,13906,6e-06,0.02621,7.19114e-05
674353,13906,7e-06,0.032861,7.19114e-05
762083,13906,6e-06,0.038436,7.19114e-05
703849,13906,5e-06,0.026002,7.19114e-05
734371,13906,6e-06,0.025609,7.19114e-05
1,13906,9e-06,0.024206,0.000215734
561657,13906,4e-06,0.020463,7.19114e-05
82966,13906,4e-06,0.02311,7.19114e-05
99969,13906,6e-06,0.021469,0.000215734
5,13906,1e-05,0.021018,0.000359557
118029,13906,4e-06,0.019775,7.19114e-05
1,13906,4e-06,0.024844,0.000143823
366499,13906,4e-06,0.023725,7.19114e-05
225570,13906,4e-06,0.032992,7.19114e-05
608941,13906,5e-06,0.028499,7.19114e-05
496430,13906,4e-06,0.029885,7.19114e-05
245427,13906,4e-06,0.023698,7.19114e-05
472949,13906,4e-06,0.02252,7.19114e-05
477372,13906,4e-06,0.023692,7.19114e-05
426907,13906,4e-06,0.021375,7.19114e-05
481661,13906,1e-05,0.021043,7.19114e-05
753736,13906,6e-06,0.032449,7.19114e-05
194753,13906,5e-06,0.026994,7.19114e-05
685875,13906,6e-06,0.027543,7.19114e-05
679654,13906,7e-06,0.030495,7.19114e-05
642691,13906,6e-06,0.033554,7.19114e-05
109559,13906,4e-06,0.034336,7.19114e-05
1,13906,6e-06,0.032884,0.000143823
170710,13906,5e-06,0.029314,7.19114e-05
91211,13906,6e-06,0.028149,7.19114e-05
470732,13906,6e-06,0.036627,7.19114e-05
247814,13906,6e-06,0.032785,7.19114e-05
550502,13906,6e-06,0.033289,7.19114e-05
199112,13906,4e-06,0.024744,7.19114e-05
264204,13906,5e-06,0.025567,7.19114e-05
454931,13906,6e-06,0.030691,7.19114e-05
81,13906,6.7e-05,0.024639,0.00582482
158772,13906,3e-06,0.025256,7.19114e-05
281673,13906,5e-06,0.029858,7.19114e-05
656011,13906,7e-06,0.028321,7.19114e-05
93386,13906,4e-06,0.02881,7.19114e-05
1,13906,8e-06,0.029185,0.000215734
684795,13906,5e-06,0.025474,7.19114e-05
570468,13906,6e-06,0.029558,7.19114e-05
647411,13906,6e-06,0.027228,7.19114e-05
225013,13906,6e-06,0.025466,7.19114e-05
700353,13906,6e-06,0.030788,7.19114e-05
341606,13906,6e-06,0.026293,7.19114e-05
6,13906,2.5e-05,0.029734,0.000431468
32718,13906,6e-06,0.030554,7.19114e-05
317935,13906,6e-06,0.030995,7.19114e-05
1,13906,7e-06,0.023704,0.000143823
281227,13906,6e-06,0.025773,7.19114e-05
9654,13906,5e-06,0.023487,7.19114e-05
9,13906,1.4e-05,0.024391,0.000647203
446882,13906,1.4e-05,0.031164,7.19114e-05
460487,13906,7e-06,0.0299,7.19114e-05
197920,13906,5e-06,0.023228,7.19114e-05
247634,13906,4e-06,0.020037,7.19114e-05
24,13906,8e-06,0.021424,0.000215734
15,13906,3.3e-05,0.022329,0.00107867
534539,13906,4e-06,0.023716,7.19114e-05
136162,13906,1.5e-05,0.020686,7.19114e-05
537508,13906,4e-06,0.020141,7.19114e-05
41395,13906,5e-06,0.022461,7.19114e-05
727319,13906,8e-06,0.028914,7.19114e-05
231068,13906,4e-06,0.024758,7.19114e-05
10,13906,1.5e-05,0.023667,0.000719114
11,13906,1.9e-05,0.022191,0.000791025
157344,13906,1.3e-05,0.023264,7.19114e-05
582541,13906,7e-06,0.019968,7.19114e-05
196904,13906,6e-06,0.022857,7.19114e-05
512648,13906,6e-06,0.025728,7.19114e-05
316102,13906,5e-06,0.027423,7.19114e-05
579379,13906,7e-06,0.033023,7.19114e-05
371246,13906,7e-06,0.027872,7.19114e-05
186197,13906,7e-06,0.026932,7.19114e-05
67974,13906,5e-06,0.029349,7.19114e-05
757813,13906,7e-06,0.028716,7.19114e-05
313198,13906,4e-06,0.03015,7.19114e-05
208457,13906,7e-06,0.033676,7.19114e-05
225724,13906,7e-06,0.034906,7.19114e-05
689427,13906,7e-06,0.029863,7.19114e-05
946,13906,1.5e-05,0.031426,0.000287646
319848,13906,6e-06,0.033138,7.19114e-05
484989,13906,3e-06,0.026222,7.19114e-05
277432,13906,4e-06,0.028666,7.19114e-05
34690,13906,6e-06,0.030152,7.19114e-05
453016,13906,5e-06,0.033274,7.19114e-05
305001,13906,5e-06,0.030254,7.19114e-05
307509,13906,6e-06,0.023364,7.19114e-05
239855,13906,5e-06,0.022786,7.19114e-05
10,13906,9e-06,0.019669,0.000719114
560206,13906,4e-06,0.020287,7.19114e-05
558118,13906,6e-06,0.021745,7.19114e-05
7,13906,9e-06,0.025442,0.00050338
282256,13906,4e-06,0.027137,7.19114e-05
651983,13906,6e-06,0.025095,7.19114e-05
47438,13906,4e-06,0.020011,7.19114e-05
291961,13906,3e-06,0.021243,7.19114e-05
359986,13906,6e-06,0.020887,7.19114e-05
74684,13906,4e-06,0.020687,7.19114e-05
428,13906,1.2e-05,0.02193,0.000287646
715832,13906,5e-06,0.029529,7.19114e-05
751186,13906,8e-06,0.029328,7.19114e-05
131995,13906,5e-06,0.027851,7.19114e-05
588152,13906,5e-06,0.027251,7.19114e-05
541199,13906,7e-06,0.027862,7.19114e-05
44305,13906,6e-06,0.026949,7.19114e-05
1,13906,1e-05,0.026019,0.000287646
750185,13906,4e-06,0.02386,7.19114e-05
746491,13906,8e-06,0.024751,7.19114e-05
56,13906,1.3e-05,0.027344,0.000287646
175390,13906,6e-06,0.029113,7.19114e-05
17805,13906,6e-06,0.025611,7.19114e-05
337368,13906,7e-06,0.031165,7.19114e-05
634877,13906,4e-06,0.024288,7.19114e-05
642067,13906,5e-06,0.024002,7.19114e-05
735740,13906,6e-06,0.027197,7.19114e-05
282259,13906,5e-06,0.022566,7.19114e-05
273046,13906,4e-06,0.025422,7.19114e-05
490670,13906,5e-06,0.023106,7.19114e-05
99969,13906,6e-06,0.020747,0.000287646
667105,13906,4e-06,0.023708,7.19114e-05
96548,13906,6e-06,0.022999,7.19114e-05
6,13906,1.6e-05,0.022593,0.000431468
480722,13906,1.5e-05,0.024609,7.19114e-05
53620,13906,4e-06,0.023997,7.19114e-05
619106,13906,5e-06,0.020719,7.19114e-05
747691,13906,4e-06,0.0235,7.19114e-05
325474,13906,8e-06,0.024734,7.19114e-05
365692,13906,4e-06,0.020259,7.19114e-05
700189,13906,4e-06,0.020136,7.19114e-05
102325,13906,6e-06,0.025236,7.19114e-05
1,13906,7e-06,0.030868,0.000143823
290121,13906,6e-06,0.034073,7.19114e-05
655025,13906,7e-06,0.03312,7.19114e-05
327872,13906,6e-06,0.02982,7.19114e-05
494091,13906,6e-06,0.032996,7.19114e-05
104282,13906,6e-06,0.024182,7.19114e-05
339007,13906,6e-06,0.025897,7.19114e-05
1,13906,7e-06,0.029451,0.000143823
392727,13906,6e-06,0.030225,7.19114e-05
